x,y,z,sx,sy,sz
94.0,157.0,0.0,-0.137223335401,-0.074565116434,0.987729618687
94.0,158.0,0.0,-0.098325108964,-0.035545850109,0.994519313783
94.0,159.0,0.0,-0.05986125611,0.003051563332,0.998202042664
94.0,160.0,0.0,-0.021532841953,0.041521772341,0.998905540649
94.0,161.0,0.0,0.016964528115,0.080167357205,0.996637045079
94.0,162.0,0.0,0.055933273911,0.119291337589,0.991282525643
94.0,163.0,0.0,0.095666030382,0.159189038868,0.982602086572
94.0,164.0,0.0,0.13643604078,0.200137915389,0.970221635298
94.0,165.0,0.0,0.178484174037,0.242383752167,0.953621264603
94.0,166.0,0.0,0.222000743548,0.286121408087,0.932121349234
94.0,167.0,0.0,0.267100019725,0.331467969869,0.904868258043
94.0,168.0,0.0,0.313785103144,0.378425961354,0.870823002004
94.0,169.0,0.0,0.361900855373,0.426834300858,0.828758258174
94.0,170.0,0.0,0.411073218199,0.476305379451,0.777272149756
94.0,171.0,0.0,0.460635039662,0.526148511661,0.714830821882
94.0,172.0,0.0,0.509542222734,0.575283859506,0.639855612028
94.0,173.0,0.0,0.556290421548,0.622157561339,0.550872885303
94.0,174.0,0.0,0.598851985109,0.664678542319,0.446742358985
94.0,175.0,0.0,0.634664287603,0.700209160292,0.326968460076
94.0,176.0,0.0,0.660709995168,0.72565128391,0.192074247218
94.0,177.0,0.0,0.673729320594,0.737668471691,0.043977590246
94.0,178.0,0.0,0.670583643621,0.733063127762,-0.113736659105
94.0,179.0,0.0,0.648742796026,0.709278674482,-0.275783513883
94.0,180.0,0.0,0.606803299073,0.664929987569,-0.43549726505
94.0,181.0,0.0,0.544891777784,0.600211617113,-0.585524521421
94.0,182.0,0.0,0.464807339163,0.517034386056,-0.718769490933
94.0,183.0,0.0,0.369829642802,0.418817464036,-0.829347916814
94.0,184.0,0.0,0.264239051335,0.309986621289,-0.9132830987
94.0,185.0,0.0,0.152697130952,0.195333326236,-0.968776794654
94.0,186.0,0.0,0.039664870352,0.07941756482,-0.996051980801
94.0,187.0,0.0,-0.07101237939,-0.033854092153,-0.996900768591
94.0,188.0,0.0,-0.1763090131,-0.141431602702,-0.974121262296
94.0,189.0,0.0,-0.274040766726,-0.241136774245,-0.930996624204
94.0,190.0,0.0,-0.362768097543,-0.331558044889,-0.870901010606
94.0,191.0,0.0,-0.441647207915,-0.411892882333,-0.797052066822
94.0,192.0,0.0,-0.510277347592,-0.481787755063,-0.712388649268
94.0,193.0,0.0,-0.568571679226,-0.541203446624,-0.619536177269
94.0,194.0,0.0,-0.61666165296,-0.590315620182,-0.520822305914
94.0,195.0,0.0,-0.65483380309,-0.629449264249,-0.418313655129
94.0,196.0,0.0,-0.683492328732,-0.659040041576,-0.31385420208
94.0,197.0,0.0,-0.703139020301,-0.679613798617,-0.209094722218
94.0,198.0,0.0,-0.714362501271,-0.691775966835,-0.105509376298
94.0,199.0,0.0,-0.717830306451,-0.696204201299,-0.004400140087
95.0,114.0,0.0,0.997289238709,0.058368040961,-0.044803416725
95.0,115.0,0.0,0.990118920734,0.064763517662,-0.124379297248
95.0,116.0,0.0,0.976075178219,0.071007438425,-0.205512019487
95.0,117.0,0.0,0.9547332359,0.076797122281,-0.287378931514
95.0,118.0,0.0,0.925804534813,0.081764179964,-0.369053630514
95.0,119.0,0.0,0.889163652131,0.08547628583,-0.44953509795
95.0,120.0,0.0,0.844864866554,0.087442030766,-0.527785229537
95.0,121.0,0.0,0.793144350849,0.087118583072,-0.602770595832
95.0,122.0,0.0,0.734405671458,0.083921632317,-0.673502390018
95.0,123.0,0.0,0.669188883127,0.077237060885,-0.739067436114
95.0,124.0,0.0,0.598126605981,0.066434099824,-0.798643270552
95.0,125.0,0.0,0.52189346793,0.050880441662,-0.851491860671
95.0,126.0,0.0,0.441157590135,0.029960871011,-0.896929387898
95.0,127.0,0.0,0.356543956772,0.00310228607,-0.934273398268
95.0,128.0,0.0,0.268619346341,-0.030190760318,-0.962773163711
95.0,129.0,0.0,0.177906966501,-0.070285114192,-0.981534061555
95.0,130.0,0.0,0.084935938018,-0.117348174537,-0.989452016202
95.0,131.0,0.0,-0.009674017368,-0.17125508579,-0.985179226831
95.0,132.0,0.0,-0.105099503197,-0.231477414115,-0.967146473489
95.0,133.0,0.0,-0.20018880175,-0.29696608902,-0.933667813318
95.0,134.0,0.0,-0.293354606989,-0.366054068488,-0.883146360181
95.0,135.0,0.0,-0.382524193824,-0.436417048341,-0.814380378605
95.0,136.0,0.0,-0.465190581135,-0.505136708929,-0.726935092367
95.0,137.0,0.0,-0.538595582702,-0.568901047501,-0.621503335829
95.0,138.0,0.0,-0.600041581617,-0.624343606678,-0.500145140065
95.0,139.0,0.0,-0.64727936439,-0.668472384546,-0.366297823545
95.0,140.0,0.0,-0.678875318852,-0.699090522769,-0.224501096717
95.0,141.0,0.0,-0.694450119044,-0.715093703971,-0.079875069332
95.0,142.0,0.0,-0.694716876736,-0.716561059364,0.062519671954
95.0,143.0,0.0,-0.681315605039,-0.704625889236,0.198271033056
95.0,144.0,0.0,-0.656507200244,-0.681183949104,0.324016548205
95.0,145.0,0.0,-0.622822174545,-0.648535770403,0.437600152426
95.0,146.0,0.0,-0.582749529953,-0.609054613927,0.538010652863
95.0,147.0,0.0,-0.538515362435,-0.564937484709,0.625177449044
95.0,148.0,0.0,-0.491961971383,-0.518056599643,0.699707637716
95.0,149.0,0.0,-0.444511607721,-0.469899517312,0.762629578649
95.0,150.0,0.0,-0.397188002714,-0.421572679431,0.815179836881
95.0,151.0,0.0,-0.350669420496,-0.373842010548,0.858646090469
95.0,152.0,0.0,-0.305353213122,-0.327189599848,0.894263037919
95.0,153.0,0.0,-0.261419191262,-0.281872584647,0.923151045314
95.0,154.0,0.0,-0.21888521914,-0.237976554458,0.946285591336
95.0,155.0,0.0,-0.177652623454,-0.195460211809,0.964486832974
95.0,156.0,0.0,-0.137541466511,-0.154190733619,0.978420953709
95.0,157.0,0.0,-0.09831695682,-0.11397070502,0.988607330743
95.0,158.0,0.0,-0.059708729072,-0.074558106133,0.995427524475
95.0,159.0,0.0,-0.021424777281,-0.035680984274,0.99913354777
95.0,160.0,0.0,0.016838296008,0.002951615025,0.999853869201
95.0,161.0,0.0,0.055387205879,0.041641004606,0.99759625308
95.0,162.0,0.0,0.094524689527,0.08069114144,0.99224695654
95.0,163.0,0.0,0.134541621666,0.120400508018,0.983566098292
95.0,164.0,0.0,0.175707103973,0.16105218864,0.971179286305
95.0,165.0,0.0,0.218254921132,0.202900574838,0.954565946455
95.0,166.0,0.0,0.262364500886,0.24615288427,0.933045350581
95.0,167.0,0.0,0.308134223885,0.290943385563,0.905762246104
95.0,168.0,0.0,0.355544707347,0.337297986664,0.871675415089
95.0,169.0,0.0,0.404409741767,0.385086861271,0.829554621493
95.0,170.0,0.0,0.454313255962,0.433963403477,0.777994363668
95.0,171.0,0.0,0.504532596764,0.483289566297,0.715456535306
95.0,172.0,0.0,0.553952317163,0.532051315163,0.640357890826
95.0,173.0,0.0,0.600979389536,0.578774324852,0.551220513266
95.0,174.0,0.0,0.643480630458,0.621459539754,0.446901240405
95.0,175.0,0.0,0.678774929074,0.657569722988,0.326904657463
95.0,176.0,0.0,0.703722368228,0.684107660226,0.19175906152
95.0,177.0,0.0,0.714951243826,0.697826357595,0.043394626357
95.0,178.0,0.0,0.709241680983,0.695591036478,-0.114583366718
95.0,179.0,0.0,0.684034817707,0.67486563357,-0.276862321003
95.0,180.0,0.0,0.637968761625,0.634231260869,-0.436745425766
95.0,181.0,0.0,0.571288414405,0.573790638369,-0.586850790991
95.0,182.0,0.0,0.485978169048,0.49531181655,-0.720063485808
95.0,183.0,0.0,0.385545019267,0.402037526327,-0.830494350097
95.0,184.0,0.0,0.274505388417,0.298206495965,-0.914177049315
95.0,185.0,0.0,0.157733856684,0.188435236043,-0.969335954287
95.0,186.0,0.0,0.039859308412,0.077137866113,-0.996223361071
95.0,187.0,0.0,-0.075159244911,-0.031887058546,-0.996661579174
95.0,188.0,0.0,-0.184234566809,-0.135658745762,-0.973475386998
95.0,189.0,0.0,-0.285163553519,-0.232034106629,-0.929968774264
95.0,190.0,0.0,-0.376518824657,-0.319609881431,-0.869530389561
95.0,191.0,0.0,-0.457488614123,-0.397572802279,-0.795386720304
95.0,192.0,0.0,-0.527715219356,-0.465546329973,-0.710481007423
95.0,193.0,0.0,-0.58715968344,-0.523461140654,-0.617439827325
95.0,194.0,0.0,-0.636002337973,-0.571459237473,-0.518589785861
95.0,195.0,0.0,-0.674577522337,-0.609830583537,-0.41599498283
95.0,196.0,0.0,-0.703335226037,-0.638975647164,-0.311495878219
95.0,197.0,0.0,-0.722820706314,-0.659385476203,-0.206739014934
95.0,198.0,0.0,-0.733663685252,-0.67163132885,-0.103193774276
95.0,199.0,0.0,-0.736570421379,-0.676357421788,-0.002156928905
96.0,113.0,0.0,0.997450813174,0.051311448611,-0.049588411345
96.0,114.0,0.0,0.989937453045,0.058076105672,-0.129038773278
96.0,115.0,0.0,0.975567164939,0.065020731804,-0.209859503306
96.0,116.0,0.0,0.953954665445,0.071904391031,-0.291204833111
96.0,117.0,0.0,0.924861806138,0.078417955892,-0.372130707872
96.0,118.0,0.0,0.888226227692,0.084183097371,-0.451627473208
96.0,119.0,0.0,0.844179383937,0.088754502612,-0.528662279723
96.0,120.0,0.0,0.793049378978,0.091625244216,-0.602227114239
96.0,121.0,0.0,0.735345660298,0.092234831391,-0.671386249307
96.0,122.0,0.0,0.67172522612,0.089979207637,-0.735315553207
96.0,123.0,0.0,0.602943209131,0.084221970364,-0.793326002518
96.0,124.0,0.0,0.529793840212,0.074306490101,-0.844865097162
96.0,125.0,0.0,0.453050204201,0.059569440851,-0.889492548699
96.0,126.0,0.0,0.373412406299,0.03935745866,-0.926830170673
96.0,127.0,0.0,0.291473635396,0.013050056471,-0.956489840979
96.0,128.0,0.0,0.207712295304,-0.019906736329,-0.977987384493
96.0,129.0,0.0,0.122516126647,-0.059950684881,-0.990654184917
96.0,130.0,0.0,0.036241133416,-0.107332524769,-0.993562433557
96.0,131.0,0.0,-0.050696150803,-0.162021124733,-0.985484173102
96.0,132.0,0.0,-0.137700644183,-0.223587015202,-0.964907964121
96.0,133.0,0.0,-0.223871119847,-0.291075887704,-0.930137919502
96.0,134.0,0.0,-0.307889896647,-0.362896692265,-0.879494060404
96.0,135.0,0.0,-0.387966822874,-0.436763026368,-0.811615551322
96.0,136.0,0.0,-0.461878264738,-0.509734970323,-0.725836571545
96.0,137.0,0.0,-0.527131059738,-0.578401527243,-0.622562863606
96.0,138.0,0.0,-0.581250721879,-0.639213219752,-0.503541515676
96.0,139.0,0.0,-0.622147088511,-0.688922507135,-0.371912327599
96.0,140.0,0.0,-0.64846777142,-0.72503581222,-0.231975473763
96.0,141.0,0.0,-0.659836235395,-0.746155736821,-0.08870038821
96.0,142.0,0.0,-0.656902243521,-0.752117375206,0.05290459688
96.0,143.0,0.0,-0.641196673345,-0.743891451863,0.188394092095
96.0,144.0,0.0,-0.614847358374,-0.723304239133,0.314314656916
96.0,145.0,0.0,-0.580246078574,-0.692671428474,0.428393254469
96.0,146.0,0.0,-0.539749874408,-0.654444606936,0.529501963669
96.0,147.0,0.0,-0.49546651362,-0.610936599191,0.617470165797
96.0,148.0,0.0,-0.449136322431,-0.564149923255,0.692828570402
96.0,149.0,0.0,-0.402096087198,-0.515700023552,0.756552854974
96.0,150.0,0.0,-0.355299375863,-0.466808563662,0.809846972213
96.0,151.0,0.0,-0.309367788892,-0.41833927821,0.853981158752
96.0,152.0,0.0,-0.264653550896,-0.370853706624,0.890183141989
96.0,153.0,0.0,-0.22130098179,-0.324671353917,0.919572937512
96.0,154.0,0.0,-0.17930036662,-0.279925421036,0.943129438194
96.0,155.0,0.0,-0.138531862562,-0.236610083757,0.961678008129
96.0,156.0,0.0,-0.098799508883,-0.194618339655,0.975890546585
96.0,157.0,0.0,-0.059856611154,-0.153771096194,0.986291861508
96.0,158.0,0.0,-0.021424221549,-0.113838916449,0.993268193306
96.0,159.0,0.0,0.01679551284,-0.074558061614,0.997075225947
96.0,160.0,0.0,0.055109479766,-0.035642440575,0.997843956573
96.0,161.0,0.0,0.093825703849,0.003207036155,0.995583473254
96.0,162.0,0.0,0.133246017634,0.042294301411,0.990180130508
96.0,163.0,0.0,0.173657917395,0.081919814668,0.981392924211
96.0,164.0,0.0,0.215324138117,0.122370669164,0.968845155261
96.0,165.0,0.0,0.25846830046,0.163907556972,0.952012841523
96.0,166.0,0.0,0.303254719692,0.206746788421,0.930210911816
96.0,167.0,0.0,0.349760176307,0.251035279958,0.902579141841
96.0,168.0,0.0,0.397935246054,0.296816193491,0.86807124548
96.0,169.0,0.0,0.447552895865,0.343982921218,0.825452697199
96.0,170.0,0.0,0.49814285768,0.392219701667,0.773315846836
96.0,171.0,0.0,0.548912395523,0.440928865376,0.710124579014
96.0,172.0,0.0,0.598658286368,0.489148286111,0.634304509173
96.0,173.0,0.0,0.645681954374,0.535468850192,0.54439684447
96.0,174.0,0.0,0.687729982211,0.57797101201,0.439291453189
96.0,175.0,0.0,0.721994246745,0.614210711594,0.318542790578
96.0,176.0,0.0,0.745215067211,0.641294185346,0.182746467665
96.0,177.0,0.0,0.753928289615,0.65608078691,0.033913642779
96.0,178.0,0.0,0.744872333578,0.655532821594,-0.124265548254
96.0,179.0,0.0,0.715518316947,0.637185574431,-0.286405450105
96.0,180.0,0.0,0.664616571675,0.599647612744,-0.445766253978
96.0,181.0,0.0,0.592600061962,0.542990322826,-0.594967793986
96.0,182.0,0.0,0.501692587099,0.468885888951,-0.726946057966
96.0,183.0,0.0,0.395655581757,0.38042403915,-0.83590323068
96.0,184.0,0.0,0.279238033505,0.281653278381,-0.917985594343
96.0,185.0,0.0,0.157498254826,0.176989534015,-0.971529209327
96.0,186.0,0.0,0.035188176513,0.070661880107,-0.996879476634
96.0,187.0,0.0,-0.083668793992,-0.033682153279,-0.995924216727
96.0,188.0,0.0,-0.19596884808,-0.133170334504,-0.971525538826
96.0,189.0,0.0,-0.299526167445,-0.225726150062,-0.927001499564
96.0,190.0,0.0,-0.39295148282,-0.309977179642,-0.865738575005
96.0,191.0,0.0,-0.475481854678,-0.385113910767,-0.790951503953
96.0,192.0,0.0,-0.546812316738,-0.450745032016,-0.70556729401
96.0,193.0,0.0,-0.606956565214,-0.506775014922,-0.612195076911
96.0,194.0,0.0,-0.656145529547,-0.553313411951,-0.513144533452
96.0,195.0,0.0,-0.694761373039,-0.590614881836,-0.41046400072
96.0,196.0,0.0,-0.723299063164,-0.619043707651,-0.305979334668
96.0,197.0,0.0,-0.742346145202,-0.639054861109,-0.201323334954
96.0,198.0,0.0,-0.752572074075,-0.651184035991,-0.097952154609
97.0,113.0,0.0,0.989362344483,0.051468464134,-0.136063031421
97.0,114.0,0.0,0.974384124141,0.058897158018,-0.217040787409
97.0,115.0,0.0,0.952128658719,0.066630939989,-0.298347674839
97.0,116.0,0.0,0.922397084487,0.074426266261,-0.379004418735
97.0,117.0,0.0,0.885180485264,0.081966626123,-0.457970502008
97.0,118.0,0.0,0.84068020199,0.088861799674,-0.534191331399
97.0,119.0,0.0,0.789312207246,0.094650652029,-0.606652695999
97.0,120.0,0.0,0.7316918903,0.098807227774,-0.674436141832
97.0,121.0,0.0,0.668598253841,0.100749445551,-0.736767211663
97.0,122.0,0.0,0.600919917939,0.099849405829,-0.793048137492
97.0,123.0,0.0,0.529588740527,0.095444375951,-0.842867805178
97.0,124.0,0.0,0.455509507407,0.08684801145,-0.885984487206
97.0,125.0,0.0,0.379495438876,0.073362324271,-0.92228042441
97.0,126.0,0.0,0.302219036563,0.05429222616,-0.951691130629
97.0,127.0,0.0,0.224186311137,0.028965977619,-0.974115737497
97.0,128.0,0.0,0.145740190618,-0.003233704005,-0.989317613306
97.0,129.0,0.0,0.067096353539,-0.042822151188,-0.996827137828
97.0,130.0,0.0,-0.011588040316,-0.090143176175,-0.995861398544
97.0,131.0,0.0,-0.090115637303,-0.145273609455,-0.985279021551
97.0,132.0,0.0,-0.168127934359,-0.207902964463,-0.963591902755
97.0,133.0,0.0,-0.244976890339,-0.277198126856,-0.929057329591
97.0,134.0,0.0,-0.319613182599,-0.351676103593,-0.87987006522
97.0,135.0,0.0,-0.390524526492,-0.42912306932,-0.814459321013
97.0,136.0,0.0,-0.455761724764,-0.506609035373,-0.731866473832
97.0,137.0,0.0,-0.513081792907,-0.580644361431,-0.632138591865
97.0,138.0,0.0,-0.560210814121,-0.647497287537,-0.51663440301
97.0,139.0,0.0,-0.595186859827,-0.70364015426,-0.388127730524
97.0,140.0,0.0,-0.616701470455,-0.746232908011,-0.250630691137
97.0,141.0,0.0,-0.624341346735,-0.773517337482,-0.108944074513
97.0,142.0,0.0,-0.618656620783,-0.785011194436,0.031959508323
97.0,143.0,0.0,-0.60104097818,-0.781457080628,0.167554688638
97.0,144.0,0.0,-0.573472113348,-0.764563852099,0.294230948876
97.0,145.0,0.0,-0.538196993997,-0.736636057886,0.409525718209
97.0,146.0,0.0,-0.497443488236,-0.700197443349,0.512126465181
97.0,147.0,0.0,-0.45320958398,-0.657685693861,0.60170640771
97.0,148.0,0.0,-0.407144917419,-0.611251920298,0.678678205154
97.0,149.0,0.0,-0.360512512399,-0.562661723636,0.743937170169
97.0,150.0,0.0,-0.31420645434,-0.513274435595,0.798638627801
97.0,151.0,0.0,-0.268800653505,-0.464071949846,0.844028100268
97.0,152.0,0.0,-0.224609311458,-0.415712457388,0.881325030836
97.0,153.0,0.0,-0.181746633817,-0.368591653116,0.911651443453
97.0,154.0,0.0,-0.140179254508,-0.322901027668,0.935993965224
97.0,155.0,0.0,-0.099768956666,-0.278678214846,0.955188257809
97.0,156.0,0.0,-0.060305718518,-0.235847834547,0.969917016684
97.0,157.0,0.0,-0.021532332894,-0.194253222682,0.980715067753
97.0,158.0,0.0,0.016837689741,-0.153680365163,0.987977144254
97.0,159.0,0.0,0.055107167067,-0.113875674143,0.991965488803
97.0,160.0,0.0,0.093585582751,-0.074559260508,0.992815519305
97.0,161.0,0.0,0.13258119995,-0.035435257215,0.990538524221
97.0,162.0,0.0,0.172393527529,0.003799355522,0.985020830523
97.0,163.0,0.0,0.213304724502,0.043446019205,0.976019230302
97.0,164.0,0.0,0.255568436144,0.083794516484,0.963152767454
97.0,165.0,0.0,0.299394364609,0.125109961189,0.945891384912
97.0,166.0,0.0,0.344926611542,0.1676150572,0.923542541116
97.0,167.0,0.0,0.392213551628,0.211465558211,0.895237872082
97.0,168.0,0.0,0.441166833666,0.256716646193,0.859923478247
97.0,169.0,0.0,0.491507302434,0.30327797389,0.816359627987
97.0,170.0,0.0,0.542696604397,0.350855722068,0.763138688489
97.0,171.0,0.0,0.593855613884,0.398881737261,0.698733761556
97.0,172.0,0.0,0.643675412757,0.446433365853,0.621594090114
97.0,173.0,0.0,0.690334149833,0.492153743248,0.530305058038
97.0,174.0,0.0,0.731443795648,0.534191333524,0.423827315066
97.0,175.0,0.0,0.764062835241,0.570188308437,0.301816627648
97.0,176.0,0.0,0.784819174608,0.597355974231,0.164999100659
97.0,177.0,0.0,0.790182777412,0.612674326458,0.015535378392
97.0,178.0,0.0,0.776899058993,0.613232378534,-0.142737178244
97.0,179.0,0.0,0.742537586165,0.596680965358,-0.30431851523
97.0,180.0,0.0,0.686039899014,0.561709376145,-0.462419542961
97.0,181.0,0.0,0.608101606317,0.508410219867,-0.609697863478
97.0,182.0,0.0,0.511240060086,0.438400484359,-0.739214864757
97.0,183.0,0.0,0.39949372168,0.354637244056,-0.845362165859
97.0,184.0,0.0,0.277833095986,0.260976266193,-0.924499950924
97.0,185.0,0.0,0.151462432371,0.161611227858,-0.975162008392
97.0,186.0,0.0,0.025204157185,0.060552979152,-0.997846725292
97.0,187.0,0.0,-0.096909070724,-0.038738412734,-0.994539072832
97.0,188.0,0.0,-0.211805756234,-0.133532631265,-0.968146351547
97.0,189.0,0.0,-0.317355545614,-0.221846537056,-0.92199217549
97.0,190.0,0.0,-0.412233999945,-0.302357870757,-0.859443335701
97.0,191.0,0.0,-0.495743771474,-0.374273453506,-0.783682011434
97.0,192.0,0.0,-0.567641865659,-0.437194523486,-0.697598495544
97.0,193.0,0.0,-0.627998778526,-0.491003012935,-0.603766159584
97.0,194.0,0.0,-0.677097097661,-0.535777398584,-0.504462188381
97.0,195.0,0.0,-0.715366209086,-0.571737124942,-0.401706169806
97.0,196.0,0.0,-0.74334468032,-0.599209742621,-0.297298453726
97.0,197.0,0.0,-0.761660648278,-0.618613315419,-0.192848704563
97.0,198.0,0.0,-0.771021449297,-0.630446997458,-0.089791470197
98.0,112.0,0.0,0.98845386411,0.044956860286,-0.144699133515
98.0,113.0,0.0,0.972639639456,0.052653099324,-0.22627369023
98.0,114.0,0.0,0.949425858492,0.060987384866,-0.308011490231
98.0,115.0,0.0,0.918639893521,0.069787881436,-0.388883527084
98.0,116.0,0.0,0.880314405766,0.078807846889,-0.467798963519
98.0,117.0,0.0,0.834710884744,0.087721456129,-0.543656771341
98.0,118.0,0.0,0.782326595616,0.096123441583,-0.615406679985
98.0,119.0,0.0,0.723880460883,0.103532718689,-0.68211293384
98.0,120.0,0.0,0.660276094616,0.109399564064,-0.74301225714
98.0,121.0,0.0,0.592543858359,0.113115357444,-0.797556701327
98.0,122.0,0.0,0.521767633415,0.114023581628,-0.845433119504
98.0,123.0,0.0,0.449005062934,0.111430870917,-0.886553785433
98.0,124.0,0.0,0.375211552058,0.104617498716,-0.921016541743
98.0,125.0,0.0,0.301178042411,0.09284777631,-0.949036920885
98.0,126.0,0.0,0.227490776381,0.075382269867,-0.970858105004
98.0,127.0,0.0,0.154518614957,0.051495334049,-0.986646962293
98.0,128.0,0.0,0.082430720567,0.020502963575,-0.996385871433
98.0,129.0,0.0,0.011245042222,-0.018192940624,-0.999771256807
98.0,130.0,0.0,-0.059093978134,-0.065037591198,-0.996131524187
98.0,131.0,0.0,-0.12861229683,-0.120228786006,-0.984379965318
98.0,132.0,0.0,-0.197185006257,-0.183594252803,-0.963021922723
98.0,133.0,0.0,-0.264409755197,-0.254448588823,-0.930238354941
98.0,134.0,0.0,-0.32949563719,-0.331450488726,-0.884066286313
98.0,135.0,0.0,-0.391197014401,-0.412497100941,-0.822685260375
98.0,136.0,0.0,-0.447826726852,-0.494706220249,-0.74479324538
98.0,137.0,0.0,-0.497377526268,-0.574538603817,-0.650016145252
98.0,138.0,0.0,-0.537758244883,-0.648090713234,-0.539253648556
98.0,139.0,0.0,-0.567113043492,-0.711538712082,-0.41484389487
98.0,140.0,0.0,-0.584151311672,-0.761650932453,-0.280455169619
98.0,141.0,0.0,-0.588395176352,-0.796239501558,-0.140690342968
98.0,142.0,0.0,-0.580269170444,-0.814424612244,-0.000490716254
98.0,143.0,0.0,-0.561009325464,-0.816644287213,0.135501457206
98.0,144.0,0.0,-0.532430609233,-0.804429923512,0.263458050761
98.0,145.0,0.0,-0.49663082496,-0.780037921051,0.380655573218
98.0,146.0,0.0,-0.455711139421,-0.746050300597,0.485526833848
98.0,147.0,0.0,-0.411566710905,-0.705034319834,0.57752874416
98.0,148.0,0.0,-0.365765527388,-0.65930656436,0.656909760292
98.0,149.0,0.0,-0.319506120787,-0.610805717851,0.724453044593
98.0,150.0,0.0,-0.273631437408,-0.561053078495,0.781245978917
98.0,151.0,0.0,-0.228674582826,-0.51117140861,0.82849968388
98.0,152.0,0.0,-0.184917068519,-0.461935163664,0.86742237828
98.0,153.0,0.0,-0.142446919291,-0.413832255509,0.899139443849
98.0,154.0,0.0,-0.10120991251,-0.367125026214,0.924648997586
98.0,155.0,0.0,-0.06105139538,-0.321904087892,0.944801823305
98.0,156.0,0.0,-0.021748628721,-0.278132692449,0.960296413895
98.0,157.0,0.0,0.016965130918,-0.23568163144,0.971682228372
98.0,158.0,0.0,0.055383111397,-0.194355832652,0.979366387664
98.0,159.0,0.0,0.093812294574,-0.15391427475,0.983620683706
98.0,160.0,0.0,0.132563803327,-0.114084921018,0.984586953419
98.0,161.0,0.0,0.171944865664,-0.074576296505,0.982279664439
98.0,162.0,0.0,0.212250899932,-0.035087229918,0.976585091927
98.0,163.0,0.0,0.253756263757,0.004683775525,0.967256853608
98.0,164.0,0.0,0.296702107938,0.045028053216,0.953907927197
98.0,165.0,0.0,0.341279580238,0.086213558135,0.935999717151
98.0,166.0,0.0,0.387606363183,0.12846711489,0.912829396772
98.0,167.0,0.0,0.435694277054,0.171950074657,0.883517780675
98.0,168.0,0.0,0.485405581728,0.216725141703,0.847001555005
98.0,169.0,0.0,0.53639593785,0.262712195934,0.80203597174
98.0,170.0,0.0,0.588043185992,0.309631592007,0.747217162972
98.0,171.0,0.0,0.639363833027,0.356935184071,0.681036829686
98.0,172.0,0.0,0.688924217323,0.403728910834,0.60198537303
98.0,173.0,0.0,0.734761451839,0.44869688067,0.508720668116
98.0,174.0,0.0,0.774340275006,0.490045716596,0.400315293425
98.0,175.0,0.0,0.804583650364,0.525498172695,0.276580585112
98.0,176.0,0.0,0.822021586111,0.552372676334,0.138437489168
98.0,177.0,0.0,0.823094563531,0.567783040052,-0.011737074369
98.0,178.0,0.0,0.804614929016,0.568971218562,-0.16990164347
98.0,179.0,0.0,0.764329515809,0.553741705807,-0.330409616254
98.0,180.0,0.0,0.701456801318,0.520909273037,-0.486427677203
98.0,181.0,0.0,0.617030715612,0.47063066681,-0.630697924088
98.0,182.0,0.0,0.513911406219,0.404499648427,-0.756488665467
98.0,183.0,0.0,0.396427636983,0.325355365338,-0.858480643278
98.0,184.0,0.0,0.269749420941,0.236857064854,-0.933345584835
98.0,185.0,0.0,0.139179187085,0.142957502244,-0.979894028166
98.0,186.0,0.0,0.009549959814,0.047422117341,-0.998829285241
98.0,187.0,0.0,-0.115155847762,-0.046505691981,-0.992258207998
98.0,188.0,0.0,-0.231949783758,-0.136263958033,-0.963136247659
98.0,189.0,0.0,-0.338795297119,-0.219984064344,-0.914781262426
98.0,190.0,0.0,-0.434458748766,-0.296409199325,-0.850521711761
98.0,191.0,0.0,-0.518324049456,-0.364772581988,-0.773486356173
98.0,192.0,0.0,-0.59021829331,-0.424674014687,-0.686508810936
98.0,193.0,0.0,-0.650271935634,-0.475976089144,-0.592109088167
98.0,194.0,0.0,-0.698819466519,-0.518727632564,-0.492517001157
98.0,195.0,0.0,-0.736336230103,-0.55311329099,-0.3897109744
98.0,196.0,0.0,-0.763402462987,-0.579423773376,-0.28545537366
98.0,197.0,0.0,-0.780684709928,-0.59803986002,-0.181327630304
98.0,198.0,0.0,-0.788925879272,-0.609423619865,-0.078732512755
99.0,111.0,0.0,0.987292532322,0.038524569613,-0.154172997498
99.0,112.0,0.0,0.970472096815,0.046269466413,-0.236734124665
99.0,113.0,0.0,0.946047665628,0.054944791391,-0.319335065815
99.0,114.0,0.0,0.913857704249,0.064456081679,-0.400885906362
99.0,115.0,0.0,0.873962048789,0.074634452541,-0.480229149231
99.0,116.0,0.0,0.826669766923,0.085228492881,-0.556195289855
99.0,117.0,0.0,0.772549939722,0.095899991454,-0.627670122177
99.0,118.0,0.0,0.712419905288,0.106224208103,-0.69366728059
99.0,119.0,0.0,0.647308179271,0.115694759642,-0.753396869943
99.0,120.0,0.0,0.578393201176,0.123732424616,-0.806319782675
99.0,121.0,0.0,0.506923424224,0.129696494569,-0.852178068991
99.0,122.0,0.0,0.434127957534,0.13289694898,-0.890994566447
99.0,123.0,0.0,0.361128981396,0.132605891528,-0.923039292949
99.0,124.0,0.0,0.288866999907,0.128067421747,-0.948764771612
99.0,125.0,0.0,0.218047883556,0.118506355778,-0.968716348637
99.0,126.0,0.0,0.149117384928,0.103137778191,-0.983425952587
99.0,127.0,0.0,0.082265403579,0.081181087727,-0.993298562553
